Rk,G,Date,Opp,W/L,PTS,Opp.1,PTS.1,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
2,2,2024-10-26,DEN,W,109,104,40,82,.488,12,33,.364,17,21,.810,11,44,30,4,5,17,24,35,87,.402,14,35,.400,20,24,.833,10,37,20,13,4,10,22
3,3,2024-10-27,GSW,W,112,104,42,90,.467,10,32,.313,18,23,.783,14,48,27,11,2,18,21,38,88,.432,14,43,.326,14,22,.636,14,47,19,10,5,21,22
4,4,2024-10-30,POR,L,105,106,41,90,.456,13,36,.361,10,18,.556,13,49,26,10,5,14,19,41,92,.446,14,33,.424,10,12,.833,12,47,19,9,6,13,18
5,5,2024-10-31,PHO,L,119,125,45,93,.484,12,35,.343,17,21,.810,15,48,27,8,8,14,22,42,82,.512,18,39,.462,23,28,.821,8,39,29,12,4,12,20
6,6,2024-11-02,OKC,L,92,105,32,79,.405,11,35,.314,17,26,.654,10,50,23,10,7,22,17,36,84,.429,16,39,.410,17,19,.895,3,41,25,11,3,12,22
7,7,2024-11-04,SAS,W,113,104,41,90,.456,19,37,.514,12,17,.706,16,44,25,6,7,11,21,38,86,.442,11,41,.268,17,19,.895,12,45,22,9,10,14,16
8,8,2024-11-06,PHI,W,110,98,41,72,.569,12,28,.429,16,19,.842,8,29,27,12,1,19,16,40,73,.548,7,25,.280,11,19,.579,10,32,19,10,2,20,22
9,9,2024-11-08,SAC,W,107,98,36,81,.444,14,30,.467,21,23,.913,12,48,20,7,2,21,21,37,78,.474,3,26,.115,21,24,.875,5,35,19,6,3,14,19
10,10,2024-11-09,TOR,W,105,103,35,76,.461,10,26,.385,25,32,.781,7,47,18,6,8,14,20,40,95,.421,11,37,.297,12,21,.571,12,44,26,8,5,10,23
11,11,2024-11-11,OKC,L,128,134,44,80,.550,20,37,.541,20,29,.690,15,47,31,5,5,24,22,47,91,.516,18,46,.391,22,23,.957,9,29,31,16,5,11,23
12,12,2024-11-13,HOU,L,103,111,38,96,.396,14,38,.368,13,16,.813,10,42,27,10,3,12,16,42,97,.433,15,40,.375,12,17,.706,18,59,28,8,11,14,17
13,13,2024-11-15,HOU,L,104,125,34,90,.378,10,40,.250,26,33,.788,13,51,12,6,6,15,15,46,95,.484,19,44,.432,14,18,.778,9,48,31,11,3,12,25
14,14,2024-11-17,UTA,W,116,105,46,94,.489,11,40,.275,13,17,.765,14,41,30,11,5,9,11,39,79,.494,12,40,.300,15,18,.833,9,41,24,7,1,19,14
15,15,2024-11-18,GSW,W,102,99,35,82,.427,16,34,.471,16,18,.889,5,44,29,10,6,20,13,37,84,.440,16,44,.364,9,19,.474,9,45,27,12,4,19,14
16,16,2024-11-20,ORL,W,104,93,38,77,.494,11,22,.500,17,21,.810,15,49,22,10,1,25,22,33,75,.440,8,35,.229,19,24,.792,2,24,21,11,7,14,17
17,17,2024-11-22,SAC,W,104,88,39,94,.415,10,42,.238,16,16,1.000,11,54,27,13,3,12,24,32,83,.386,7,35,.200,17,24,.708,8,48,19,5,8,15,13
18,18,2024-11-24,PHI,W,125,99,47,81,.580,12,30,.400,19,25,.760,10,44,31,9,5,17,22,34,86,.395,9,39,.231,22,26,.846,13,33,22,8,5,14,17
19,19,2024-11-25,BOS,L,94,126,39,90,.433,7,26,.269,9,13,.692,10,44,18,8,3,14,12,45,88,.511,22,51,.431,14,20,.700,8,47,33,10,11,11,12
20,20,2024-11-27,WAS,W,121,96,45,89,.506,12,33,.364,19,25,.760,13,47,27,18,4,16,19,35,85,.412,8,33,.242,18,22,.818,11,40,21,9,4,20,18
21,21,2024-11-29,MIN,L,92,93,36,84,.429,10,31,.323,10,13,.769,8,39,20,17,3,15,16,31,75,.413,15,39,.385,16,20,.800,11,49,25,8,5,22,14
22,22,2024-12-01,DEN,W,126,122,43,90,.478,18,39,.462,22,27,.815,13,42,28,8,4,14,16,51,88,.580,10,24,.417,10,19,.526,8,39,37,7,3,14,17
23,23,2024-12-03,POR,W,127,105,47,85,.553,19,37,.514,14,17,.824,11,35,29,8,8,14,14,41,80,.513,10,29,.345,13,16,.813,11,29,25,6,4,18,15
24,24,2024-12-04,MIN,L,80,108,29,83,.349,11,40,.275,11,13,.846,10,46,13,7,2,23,16,41,85,.482,16,44,.364,10,18,.556,7,50,31,15,5,15,16
25,25,2024-12-08,HOU,L,106,117,41,92,.446,11,34,.324,13,16,.813,7,33,21,11,3,8,24,40,82,.488,15,41,.366,22,26,.846,12,50,23,4,4,15,16
26,26,2024-12-13,DEN,L,98,120,37,83,.446,14,41,.341,10,18,.556,5,31,24,18,2,19,22,42,77,.545,10,29,.345,26,32,.813,5,46,23,15,2,22,16
27,27,2024-12-16,UTA,W,144,107,49,82,.598,21,39,.538,25,32,.781,7,41,28,13,6,16,20,36,80,.450,13,39,.333,22,30,.733,10,35,22,8,3,23,20
28,28,2024-12-19,DAL,W,118,95,44,85,.518,14,33,.424,16,17,.941,8,47,30,9,3,15,20,34,86,.395,7,30,.233,20,28,.714,8,40,21,9,5,13,13
29,29,2024-12-21,DAL,L,97,113,34,81,.420,10,37,.270,19,22,.864,8,40,18,8,7,17,14,40,88,.455,14,35,.400,19,22,.864,11,43,25,12,5,13,18
30,30,2024-12-23,MEM,W,114,110,42,96,.438,9,27,.333,21,26,.808,15,53,22,15,6,17,28,38,99,.384,16,42,.381,18,26,.692,19,56,26,8,6,20,18
31,31,2024-12-27,GSW,W,102,92,40,75,.533,10,32,.313,12,15,.800,6,39,19,6,10,23,19,35,95,.368,7,38,.184,15,20,.750,19,47,24,14,2,14,16
32,32,2024-12-30,NOP,W,116,113,41,86,.477,13,37,.351,21,27,.778,14,40,24,11,2,17,14,42,82,.512,18,37,.486,11,14,.786,6,35,30,13,5,16,22
33,33,2024-12-31,SAS,L,86,122,30,87,.345,11,41,.268,15,18,.833,10,41,17,7,3,14,15,48,98,.490,9,40,.225,17,19,.895,15,58,37,10,7,9,15
34,34,2025-01-02,OKC,L,98,116,38,81,.469,11,32,.344,11,17,.647,10,45,25,6,1,20,18,43,86,.500,14,38,.368,16,20,.800,4,35,29,11,3,10,14
35,35,2025-01-04,ATL,W,131,105,53,96,.552,13,36,.361,12,17,.706,7,48,36,15,3,17,17,38,88,.432,16,46,.348,13,17,.765,8,43,30,11,4,23,12
36,36,2025-01-06,MIN,L,106,108,37,89,.416,12,35,.343,20,25,.800,14,49,23,9,10,13,19,41,92,.446,16,39,.410,10,17,.588,17,55,24,6,5,15,20
37,37,2025-01-08,DEN,L,103,126,30,80,.375,11,38,.289,32,40,.800,9,40,14,8,6,12,15,49,89,.551,17,35,.486,11,17,.647,7,45,29,7,3,12,24
38,38,2025-01-13,MIA,W,109,98,45,93,.484,13,36,.361,6,10,.600,7,48,28,11,6,12,15,33,85,.388,17,52,.327,15,18,.833,9,49,22,7,3,16,9
39,39,2025-01-15,BRK,W,126,67,43,79,.544,12,32,.375,28,30,.933,6,46,26,13,3,16,17,25,83,.301,5,28,.179,12,22,.545,15,39,15,9,2,22,16
40,40,2025-01-16,POR,W,118,89,44,78,.564,10,23,.435,20,27,.741,8,50,23,9,4,18,13,34,91,.374,9,34,.265,12,13,.923,14,37,24,9,1,16,17
41,41,2025-01-19,LAL,W,116,102,47,89,.528,11,30,.367,11,14,.786,11,38,27,12,4,13,12,38,76,.500,9,27,.333,17,19,.895,5,33,26,6,6,17,14
42,42,2025-01-20,CHI,L,99,112,37,94,.394,9,42,.214,16,17,.941,10,40,24,4,7,10,20,38,94,.404,15,46,.326,21,26,.808,17,54,25,7,6,12,17
43,43,2025-01-22,BOS,L,113,117,47,90,.522,9,28,.321,10,13,.769,9,40,24,11,6,23,25,41,90,.456,19,50,.380,16,20,.800,8,32,24,11,4,19,14
44,44,2025-01-23,WAS,W,110,93,40,88,.455,13,38,.342,17,18,.944,11,55,29,10,7,18,19,32,94,.340,11,46,.239,18,21,.857,14,49,24,14,1,16,21
45,45,2025-01-25,MIL,W,127,117,44,97,.454,11,34,.324,28,28,1.000,12,47,19,8,3,7,23,37,79,.468,13,35,.371,30,34,.882,5,42,24,2,5,13,21
46,46,2025-01-27,PHO,L,109,111,41,83,.494,10,32,.313,17,20,.850,10,42,22,12,5,15,15,40,85,.471,22,47,.468,9,11,.818,11,39,23,10,5,17,17
47,47,2025-01-29,SAS,W,128,116,48,91,.527,12,24,.500,20,23,.870,17,57,26,7,3,17,17,42,87,.483,14,42,.333,18,25,.720,7,30,27,11,5,10,22
48,48,2025-01-31,CHO,W,112,104,44,81,.543,11,28,.393,13,20,.650,9,45,26,7,4,18,18,42,96,.438,7,30,.233,13,15,.867,13,42,18,11,3,9,16
49,49,2025-02-02,TOR,L,108,115,41,88,.466,9,28,.321,17,21,.810,13,41,21,6,7,10,15,44,85,.518,13,25,.520,14,16,.875,10,43,31,6,6,14,17
50,50,2025-02-04,LAL,L,97,122,34,89,.382,12,41,.293,17,19,.895,10,36,30,9,5,10,17,45,81,.556,18,37,.486,14,23,.609,10,50,33,7,3,15,15
51,51,2025-02-06,IND,L,112,119,41,88,.466,17,40,.425,13,18,.722,11,48,25,5,4,19,16,43,95,.453,13,39,.333,20,24,.833,12,46,31,13,3,8,14
1,1,2024-10-22,MIN,W,110,103,42,95,.442,5,30,.167,21,25,.840,15,46,22,7,8,7,22,35,85,.412,13,41,.317,20,27,.741,12,47,17,4,1,16,22
2,2,2024-10-25,PHO,W,123,116,40,75,.533,14,27,.519,29,39,.744,6,37,33,10,5,13,18,42,82,.512,17,37,.459,15,17,.882,5,34,35,8,4,17,26
3,3,2024-10-26,SAC,W,131,127,48,92,.522,14,34,.412,21,24,.875,13,45,32,8,3,19,19,45,88,.511,15,44,.341,22,25,.880,5,32,32,12,5,14,19
4,4,2024-10-28,PHO,L,105,109,39,94,.415,14,32,.438,13,18,.722,11,46,25,5,6,12,19,40,87,.460,11,36,.306,18,20,.900,9,46,21,7,11,11,22
5,5,2024-10-30,CLE,L,110,134,38,77,.494,6,28,.214,28,33,.848,5,37,21,6,0,21,7,56,97,.577,17,41,.415,5,8,.625,6,36,37,14,2,12,26
6,6,2024-11-01,TOR,W,131,125,42,88,.477,11,32,.344,36,41,.878,9,43,29,6,5,10,17,52,107,.486,10,35,.286,11,13,.846,15,44,35,4,6,11,29
7,7,2024-11-04,DET,L,103,115,37,85,.435,9,25,.360,20,27,.741,7,37,28,8,1,13,16,45,96,.469,8,34,.235,17,22,.773,17,55,22,6,5,12,25
8,8,2024-11-06,MEM,L,114,131,41,93,.441,15,48,.313,17,21,.810,9,37,23,10,1,11,18,48,93,.516,17,34,.500,18,23,.783,12,50,28,5,6,18,17
9,9,2024-11-08,PHI,W,116,106,44,85,.518,16,35,.457,12,14,.857,5,45,28,1,13,13,17,39,96,.406,13,39,.333,15,23,.652,13,44,28,6,4,8,14
10,10,2024-11-10,TOR,W,123,103,44,86,.512,12,37,.324,23,28,.821,10,33,30,9,4,5,15,37,82,.451,10,29,.345,19,22,.864,12,40,26,2,2,18,23
11,11,2024-11-13,MEM,W,128,123,43,85,.506,20,41,.488,22,32,.688,7,42,31,7,5,18,22,42,89,.472,12,33,.364,27,33,.818,12,41,28,11,6,14,25
12,12,2024-11-15,SAS,W,120,115,44,88,.500,14,31,.452,18,23,.783,10,41,27,10,3,12,11,43,88,.489,17,45,.378,12,16,.750,11,40,32,6,5,13,19
13,13,2024-11-16,NOP,W,104,99,39,89,.438,12,40,.300,14,18,.778,17,43,24,10,3,11,14,35,83,.422,11,29,.379,18,23,.783,18,50,24,7,4,17,19
14,14,2024-11-19,UTA,W,124,118,42,76,.553,14,31,.452,26,36,.722,6,34,30,9,5,14,16,45,90,.500,12,36,.333,16,19,.842,11,42,28,9,0,16,24
15,15,2024-11-21,ORL,L,118,119,44,87,.506,13,31,.419,17,26,.654,9,36,21,4,6,10,15,43,91,.473,15,40,.375,18,21,.857,15,48,31,8,5,17,25
16,16,2024-11-23,DEN,L,102,127,39,88,.443,13,36,.361,11,14,.786,6,32,27,11,3,15,16,50,82,.610,16,32,.500,11,19,.579,8,48,37,7,2,18,18
17,17,2024-11-26,PHO,L,100,127,37,85,.435,8,34,.235,18,25,.720,7,42,25,7,6,12,11,51,99,.515,17,42,.405,8,10,.800,8,46,31,9,3,9,18
18,18,2024-11-27,SAS,W,119,101,48,90,.533,13,34,.382,10,10,1.000,11,46,31,8,3,13,15,36,85,.424,14,40,.350,15,16,.938,11,38,26,7,4,15,13
19,19,2024-11-29,OKC,L,93,101,33,73,.452,11,38,.289,16,21,.762,8,47,25,4,6,17,18,38,93,.409,13,40,.325,12,16,.750,15,47,20,12,3,10,17
20,20,2024-12-01,UTA,W,105,104,39,88,.443,7,33,.212,20,25,.800,10,42,23,7,4,5,18,40,79,.506,14,40,.350,10,16,.625,8,44,27,4,4,15,19
21,21,2024-12-02,MIN,L,80,109,32,79,.405,6,31,.194,10,14,.714,9,39,19,8,2,21,16,41,81,.506,15,35,.429,12,15,.800,7,43,31,11,2,15,17
22,22,2024-12-04,MIA,L,93,134,37,88,.420,5,22,.227,14,19,.737,12,36,29,9,4,13,8,52,90,.578,24,47,.511,6,9,.667,13,52,42,11,5,16,16
23,23,2024-12-06,ATL,L,132,134,51,99,.515,16,35,.457,14,16,.875,6,40,33,11,10,15,24,50,100,.500,17,40,.425,17,22,.773,11,48,40,10,5,17,24
24,24,2024-12-08,POR,W,107,98,38,83,.458,13,34,.382,18,21,.857,8,40,25,14,7,11,20,35,84,.417,9,36,.250,19,21,.905,12,49,17,4,3,18,19
25,25,2024-12-13,MIN,L,87,97,33,86,.384,10,35,.286,11,17,.647,15,53,17,7,6,22,21,35,87,.402,9,32,.281,18,24,.750,11,48,18,12,5,14,14
26,26,2024-12-15,MEM,W,116,110,39,82,.476,10,34,.294,28,39,.718,10,44,23,10,7,23,27,38,97,.392,9,28,.321,25,30,.833,17,50,25,10,3,21,31
27,27,2024-12-19,SAC,W,113,100,38,94,.404,12,33,.364,25,30,.833,14,53,22,8,10,13,16,37,82,.451,11,29,.379,15,22,.682,4,43,27,7,6,16,20
28,28,2024-12-21,SAC,W,103,99,40,83,.482,9,35,.257,14,21,.667,9,48,23,10,6,14,14,39,90,.433,10,37,.270,11,14,.786,11,46,25,10,1,14,20
29,29,2024-12-23,DET,L,114,117,40,74,.541,14,30,.467,20,25,.800,6,38,28,8,3,20,10,47,92,.511,11,30,.367,12,12,1.000,10,37,24,12,5,12,20
30,30,2024-12-25,GSW,W,115,113,41,91,.451,15,42,.357,18,18,1.000,11,41,30,6,4,9,14,41,89,.461,18,45,.400,13,17,.765,12,44,26,2,8,13,18
31,31,2024-12-28,SAC,W,132,122,46,77,.597,14,26,.538,26,33,.788,4,33,33,4,3,11,13,50,98,.510,11,40,.275,11,15,.733,13,39,38,7,2,10,26
32,32,2024-12-31,CLE,L,110,122,42,95,.442,9,35,.257,17,19,.895,8,43,26,7,3,9,12,45,93,.484,18,46,.391,14,17,.824,10,48,32,5,8,11,15
33,33,2025-01-02,POR,W,114,106,43,94,.457,15,43,.349,13,14,.929,15,43,30,8,3,13,17,40,80,.500,9,26,.346,17,21,.810,8,42,24,6,4,18,15
34,34,2025-01-03,ATL,W,119,102,43,88,.489,13,30,.433,20,25,.800,17,56,28,4,6,19,21,41,100,.410,6,34,.176,14,18,.778,13,39,22,10,3,8,22
35,35,2025-01-05,HOU,L,115,119,38,78,.487,16,36,.444,23,28,.821,10,39,26,4,5,10,21,47,99,.475,14,40,.350,11,19,.579,18,49,19,3,4,6,22
36,36,2025-01-07,DAL,L,97,118,34,75,.453,11,35,.314,18,24,.750,5,33,20,7,6,10,13,45,86,.523,18,38,.474,10,14,.714,11,44,29,7,0,13,16
37,37,2025-01-13,SAS,L,102,126,39,87,.448,14,44,.318,10,16,.625,15,40,24,9,4,19,17,48,90,.533,13,35,.371,17,20,.850,12,41,30,16,5,11,15
38,38,2025-01-15,MIA,W,117,108,47,90,.522,13,34,.382,10,14,.714,6,34,33,12,4,7,12,39,73,.534,16,36,.444,14,15,.933,3,37,25,3,6,20,13
39,39,2025-01-17,BRK,W,102,101,38,82,.463,12,34,.353,14,18,.778,6,34,24,6,7,10,12,37,82,.451,17,38,.447,10,13,.769,12,45,28,5,6,17,14
40,40,2025-01-19,LAC,L,102,116,38,76,.500,9,27,.333,17,19,.895,5,33,26,6,6,17,14,47,89,.528,11,30,.367,11,14,.786,11,38,27,12,4,13,12
41,41,2025-01-21,WAS,W,111,88,43,90,.478,11,34,.324,14,18,.778,7,50,30,6,10,11,11,34,95,.358,11,43,.256,9,13,.692,9,46,25,8,8,13,18
42,42,2025-01-23,BOS,W,117,96,42,89,.472,15,35,.429,18,20,.900,10,53,27,4,3,10,14,35,91,.385,14,41,.341,12,18,.667,11,42,23,5,6,7,17
43,43,2025-01-25,GSW,W,118,108,47,86,.547,10,29,.345,14,17,.824,10,42,29,8,2,13,13,41,89,.461,16,46,.348,10,16,.625,11,38,30,10,0,14,15
44,44,2025-01-27,CHO,W,112,107,44,86,.512,6,28,.214,18,24,.750,12,48,22,9,5,19,18,39,87,.448,14,36,.389,15,18,.833,10,34,26,11,3,14,19
45,45,2025-01-28,PHI,L,104,118,37,72,.514,10,33,.303,20,23,.870,4,39,25,5,3,22,19,43,91,.473,11,34,.324,21,25,.840,12,43,20,14,4,9,20
46,46,2025-01-30,WAS,W,134,96,49,90,.544,15,32,.469,21,22,.955,9,48,31,9,6,11,24,29,91,.319,10,44,.227,28,34,.824,12,38,18,4,6,15,18
47,47,2025-02-01,NYK,W,128,112,47,81,.580,19,40,.475,15,18,.833,3,37,26,9,4,15,22,44,95,.463,10,28,.357,14,19,.737,16,44,33,7,3,14,16
48,48,2025-02-04,LAC,W,122,97,45,81,.556,18,37,.486,14,23,.609,10,50,33,7,3,15,15,34,89,.382,12,41,.293,17,19,.895,10,36,30,9,5,10,17
49,49,2025-02-06,GSW,W,120,112,39,78,.500,13,35,.371,29,36,.806,7,47,26,9,5,14,21,41,101,.406,16,53,.302,14,20,.700,10,40,29,8,2,12,25
1,1,2024-10-23,UTA,W,126,124,43,91,.473,17,45,.378,23,32,.719,13,41,28,7,5,13,35,40,85,.471,10,26,.385,34,45,.756,14,49,21,7,9,17,24
2,2,2024-10-25,HOU,L,108,128,38,91,.418,10,28,.357,22,36,.611,14,43,24,8,8,19,25,43,98,.439,17,43,.395,25,36,.694,23,64,20,10,4,19,32
3,3,2024-10-26,ORL,W,124,111,46,86,.535,13,34,.382,19,24,.792,6,42,38,10,5,18,24,37,87,.425,17,48,.354,20,28,.714,12,41,21,10,6,19,20
4,4,2024-10-28,CHI,L,123,126,51,111,.459,14,43,.326,7,13,.538,18,60,37,5,9,10,21,45,100,.450,25,53,.472,11,17,.647,11,50,36,5,6,9,15
5,5,2024-10-30,BRK,L,106,119,38,81,.469,8,27,.296,22,29,.759,12,38,27,9,3,22,21,41,80,.513,15,41,.366,22,25,.880,8,34,27,10,2,19,25
6,6,2024-10-31,MIL,W,122,99,43,82,.524,8,28,.286,28,31,.903,7,56,26,6,3,17,21,41,96,.427,9,42,.214,8,19,.421,9,38,20,10,4,10,27
7,7,2024-11-02,PHI,W,124,107,48,87,.552,12,27,.444,16,21,.762,11,52,35,9,6,17,22,36,89,.404,19,46,.413,16,20,.800,8,33,22,11,5,14,19
8,8,2024-11-04,BRK,L,104,106,43,91,.473,8,30,.267,10,13,.769,13,44,29,5,8,15,16,40,84,.476,13,36,.361,13,18,.722,12,37,28,7,1,14,22
9,9,2024-11-06,LAL,W,131,114,48,93,.516,17,34,.500,18,23,.783,12,50,28,5,6,18,17,41,93,.441,15,48,.313,17,21,.810,9,37,23,10,1,11,18
10,10,2024-11-08,WAS,W,128,104,46,97,.474,14,43,.326,22,25,.880,13,50,30,10,10,19,19,38,93,.409,9,35,.257,19,23,.826,11,41,27,14,8,18,27
11,11,2024-11-10,POR,W,134,89,47,85,.553,16,43,.372,24,28,.857,10,51,32,15,13,23,17,34,100,.340,4,42,.095,17,21,.810,16,43,18,9,3,24,21
12,12,2024-11-13,LAL,L,123,128,42,89,.472,12,33,.364,27,33,.818,12,41,28,11,6,14,25,43,85,.506,20,41,.488,22,32,.688,7,42,31,7,5,18,22
13,13,2024-11-15,GSW,L,118,123,42,103,.408,7,42,.167,27,33,.818,18,54,22,8,11,15,21,43,98,.439,19,46,.413,18,25,.720,14,56,33,9,5,19,28
14,14,2024-11-17,DEN,W,105,90,41,91,.451,13,39,.333,10,12,.833,10,45,31,10,10,13,15,35,84,.417,10,31,.323,10,14,.714,6,39,23,9,5,15,12
15,15,2024-11-19,DEN,L,110,122,41,103,.398,9,38,.237,19,31,.613,19,55,24,9,10,22,24,48,100,.480,12,36,.333,14,22,.636,13,53,29,15,6,19,29
16,16,2024-11-20,PHI,W,117,111,41,85,.482,19,43,.442,16,16,1.000,9,41,29,5,6,20,17,39,87,.448,11,33,.333,22,24,.917,14,41,21,12,6,14,19
17,17,2024-11-23,CHI,W,142,131,55,96,.573,19,42,.452,13,20,.650,13,49,38,5,4,14,18,49,97,.505,19,42,.452,14,19,.737,10,35,29,4,8,11,14
18,18,2024-11-25,POR,W,123,98,43,87,.494,12,28,.429,25,34,.735,16,60,35,7,13,19,20,34,102,.333,8,46,.174,22,28,.786,19,44,22,10,7,11,21
19,19,2024-11-27,DET,W,131,111,51,93,.548,17,46,.370,12,16,.750,10,42,31,13,4,17,21,40,85,.471,13,38,.342,18,25,.720,9,42,24,6,4,20,17
20,20,2024-11-29,NOP,W,120,109,47,96,.490,12,41,.293,14,17,.824,14,51,36,9,5,16,22,38,91,.418,9,29,.310,24,30,.800,14,46,16,9,7,15,17
21,21,2024-12-01,IND,W,136,121,49,93,.527,16,46,.348,22,27,.815,8,40,36,9,6,10,22,43,90,.478,14,42,.333,21,26,.808,6,41,28,8,3,15,22
22,22,2024-12-03,DAL,L,116,121,45,97,.464,13,40,.325,13,14,.929,13,39,27,15,3,19,29,39,81,.481,13,32,.406,30,44,.682,14,49,24,8,8,25,23
23,23,2024-12-05,SAC,W,115,110,38,80,.475,13,38,.342,26,32,.813,9,49,27,9,5,22,21,39,98,.398,8,35,.229,24,28,.857,14,46,19,11,1,13,23
24,24,2024-12-07,BOS,W,127,121,47,94,.500,15,33,.455,18,23,.783,11,52,25,13,7,13,25,42,105,.400,18,60,.300,19,28,.679,15,51,26,6,7,13,16
25,25,2024-12-08,WAS,W,140,112,50,96,.521,17,43,.395,23,29,.793,12,46,34,12,8,18,20,43,100,.430,6,32,.188,20,22,.909,20,52,20,10,5,21,25
26,26,2024-12-13,BRK,W,135,119,52,99,.525,17,36,.472,14,21,.667,12,49,33,9,4,13,19,42,92,.457,20,53,.377,15,19,.789,8,41,30,9,7,18,20
27,27,2024-12-15,LAL,L,110,116,38,97,.392,9,28,.321,25,30,.833,17,50,25,10,3,21,31,39,82,.476,10,34,.294,28,39,.718,10,44,23,10,7,23,27
28,28,2024-12-19,GSW,W,144,93,53,98,.541,27,48,.563,11,15,.733,15,60,38,11,8,17,19,32,90,.356,12,36,.333,17,24,.708,10,36,20,11,5,18,16
29,29,2024-12-21,ATL,W,128,112,50,97,.515,18,41,.439,10,13,.769,8,40,35,13,1,18,22,39,80,.488,14,38,.368,20,24,.833,6,41,29,11,6,25,14
30,30,2024-12-23,LAC,L,110,114,38,99,.384,16,42,.381,18,26,.692,19,56,26,8,6,20,18,42,96,.438,9,27,.333,21,26,.808,15,53,22,15,6,17,28
31,31,2024-12-26,TOR,W,155,126,58,109,.532,18,45,.400,21,29,.724,24,63,36,8,8,18,18,49,108,.454,14,43,.326,14,18,.778,13,40,39,8,3,15,23
32,32,2024-12-27,NOP,W,132,124,42,89,.472,17,41,.415,31,35,.886,9,42,30,12,7,17,19,43,96,.448,11,38,.289,27,29,.931,12,45,30,13,10,17,25
33,33,2024-12-29,OKC,L,106,130,37,97,.381,14,51,.275,18,21,.857,16,51,30,6,4,21,15,52,103,.505,14,44,.318,12,12,1.000,9,45,35,10,9,10,24
34,34,2024-12-31,PHO,W,117,112,40,94,.426,15,44,.341,22,33,.667,16,51,27,10,6,17,29,42,92,.457,9,30,.300,19,25,.760,10,43,28,9,10,17,25
35,35,2025-01-03,SAC,L,133,138,43,89,.483,17,37,.459,30,36,.833,14,51,31,5,4,17,20,49,99,.495,21,47,.447,19,23,.826,10,37,32,10,8,10,23
36,36,2025-01-04,GSW,L,113,121,46,88,.523,9,27,.333,12,16,.750,12,43,29,9,7,23,18,44,84,.524,23,43,.535,10,16,.625,9,29,32,13,5,18,18
37,37,2025-01-06,DAL,W,119,104,40,88,.455,12,35,.343,27,35,.771,13,55,24,11,5,15,17,40,98,.408,13,36,.361,11,15,.733,13,50,25,7,8,15,22
38,38,2025-01-09,HOU,L,115,119,42,84,.500,10,32,.313,21,30,.700,10,43,20,9,8,20,28,41,96,.427,13,34,.382,24,41,.585,16,44,21,13,3,13,23
39,39,2025-01-11,MIN,W,127,125,48,108,.444,16,41,.390,15,19,.789,21,46,25,13,3,13,20,47,83,.566,17,42,.405,14,19,.737,7,41,37,7,5,19,16
40,40,2025-01-13,HOU,L,118,120,45,84,.536,14,32,.438,14,21,.667,8,31,15,17,2,18,25,41,81,.506,16,31,.516,22,31,.710,15,40,28,13,8,23,16
41,41,2025-01-15,SAS,W,129,115,51,103,.495,16,38,.421,11,17,.647,14,52,28,7,5,8,19,40,89,.449,16,43,.372,19,27,.704,7,44,22,5,11,11,17
42,42,2025-01-17,SAS,W,140,112,55,97,.567,19,44,.432,11,15,.733,10,41,39,9,0,9,19,40,84,.476,13,36,.361,19,23,.826,10,40,29,4,8,17,15
43,43,2025-01-20,MIN,W,108,106,37,86,.430,7,33,.212,27,34,.794,13,47,19,9,4,13,22,36,93,.387,14,43,.326,20,27,.741,17,52,25,5,6,16,26
44,44,2025-01-22,CHO,W,132,120,49,98,.500,21,47,.447,13,14,.929,13,40,36,9,6,16,30,41,86,.477,11,31,.355,27,32,.844,11,33,27,9,4,16,19
45,45,2025-01-24,NOP,W,139,126,56,101,.554,19,42,.452,8,8,1.000,16,43,38,8,4,13,19,45,83,.542,14,34,.412,22,32,.688,8,35,30,6,3,13,10
46,46,2025-01-25,UTA,W,125,103,43,84,.512,14,38,.368,25,34,.735,13,45,28,10,9,17,19,39,92,.424,12,47,.255,13,16,.813,14,40,27,8,5,17,22
47,47,2025-01-27,NYK,L,106,143,41,91,.451,9,24,.375,15,17,.882,18,47,21,5,9,26,16,56,108,.519,17,44,.386,14,18,.778,17,46,32,20,7,11,16
48,48,2025-01-30,HOU,W,120,119,48,93,.516,9,28,.321,15,20,.750,9,37,23,7,6,11,25,42,97,.433,13,32,.406,22,28,.786,19,45,22,6,5,12,20
49,49,2025-02-02,MIL,W,132,119,52,107,.486,14,39,.359,14,22,.636,22,61,37,9,5,12,15,44,91,.484,20,45,.444,11,19,.579,8,36,32,7,5,13,21
50,50,2025-02-03,SAS,W,128,109,48,99,.485,14,36,.389,18,20,.900,10,47,33,17,5,15,18,41,91,.451,12,36,.333,15,20,.750,9,48,31,8,2,23,18
51,51,2025-02-05,TOR,W,138,107,47,89,.528,16,38,.421,28,38,.737,24,61,22,7,5,18,19,39,98,.398,12,42,.286,17,19,.895,14,34,28,11,3,10,29
1,1,2024-10-23,ORL,L,97,116,32,82,.390,11,34,.324,22,29,.759,9,41,24,5,8,11,19,41,96,.427,18,49,.367,16,22,.727,18,57,28,8,8,14,21
