     ,Date                ,Start (ET) ,Visitor/Neutral        ,PTS ,Home/Neutral           ,PTS.1 ,Unnamed: 6 ,Unnamed: 7 ,Attend. ,LOG    ,Arena                      ,Notes
1931 ,"Sun, Jan 15, 2023" ,8:00p      ,Orlando Magic          ,116 ,Denver Nuggets         ,  119 ,Box Score  ,           ,19641.0 ,2:20   ,Ball Arena                 ,
1932 ,"Sun, Jan 15, 2023" ,9:00p      ,Dallas Mavericks       ,123 ,Portland Trail Blazers ,  140 ,Box Score  ,           ,19393.0 ,2:22   ,Moda Center                ,
1933 ,"Sun, Jan 15, 2023" ,9:30p      ,Philadelphia 76ers     ,113 ,Los Angeles Lakers     ,  112 ,Box Score  ,           ,18020.0 ,2:11   ,Crypto.com Arena           ,
1934 ,"Mon, Jan 16, 2023" ,1:00p      ,Boston Celtics         ,130 ,Charlotte Hornets      ,  118 ,Box Score  ,           ,19227.0 ,2:06   ,Spectrum Center            ,
1935 ,"Mon, Jan 16, 2023" ,2:30p      ,Indiana Pacers         ,119 ,Milwaukee Bucks        ,  132 ,Box Score  ,           ,17412.0 ,2:09   ,Fiserv Forum               ,
1936 ,"Mon, Jan 16, 2023" ,3:00p      ,New Orleans Pelicans   ,103 ,Cleveland Cavaliers    ,  113 ,Box Score  ,           ,19432.0 ,2:15   ,Rocket Mortgage Fieldhouse ,
1937 ,"Mon, Jan 16, 2023" ,3:00p      ,Toronto Raptors        ,123 ,New York Knicks        ,  121 ,Box Score  ,OT         ,19812.0 ,2:39   ,Madison Square Garden (IV) ,
1938 ,"Mon, Jan 16, 2023" ,3:00p      ,Golden State Warriors  ,127 ,Washington Wizards     ,  118 ,Box Score  ,           ,20476.0 ,2:17   ,Capital One Arena          ,
1939 ,"Mon, Jan 16, 2023" ,3:30p      ,Miami Heat             ,113 ,Atlanta Hawks          ,  121 ,Box Score  ,           ,18007.0 ,2:23   ,State Farm Arena           ,
1940 ,"Mon, Jan 16, 2023" ,4:00p      ,Utah Jazz              ,126 ,Minnesota Timberwolves ,  125 ,Box Score  ,           ,16477.0 ,2:14   ,Target Center              ,
1941 ,"Mon, Jan 16, 2023" ,6:00p      ,Phoenix Suns           ,106 ,Memphis Grizzlies      ,  136 ,Box Score  ,           ,17794.0 ,2:14   ,FedEx Forum                ,
1942 ,"Mon, Jan 16, 2023" ,10:30p     ,Houston Rockets        ,132 ,Los Angeles Lakers     ,  140 ,Box Score  ,           ,17657.0 ,2:28   ,Crypto.com Arena           ,
1943 ,"Tue, Jan 17, 2023" ,7:30p      ,Toronto Raptors        ,122 ,Milwaukee Bucks        ,  130 ,Box Score  ,           ,17341.0 ,2:24   ,Fiserv Forum               ,
1944 ,"Tue, Jan 17, 2023" ,8:00p      ,Brooklyn Nets          , 98 ,San Antonio Spurs      ,  106 ,Box Score  ,           ,13532.0 ,2:21   ,AT&T Center                ,
1945 ,"Tue, Jan 17, 2023" ,9:00p      ,Portland Trail Blazers ,113 ,Denver Nuggets         ,  122 ,Box Score  ,           ,18258.0 ,2:13   ,Ball Arena                 ,
1946 ,"Tue, Jan 17, 2023" ,10:00p     ,Philadelphia 76ers     ,120 ,Los Angeles Clippers   ,  110 ,Box Score  ,           ,15155.0 ,2:25   ,Crypto.com Arena           ,
1947 ,"Wed, Jan 18, 2023" ,7:30p      ,Atlanta Hawks          ,130 ,Dallas Mavericks       ,  122 ,Box Score  ,           ,20125.0 ,2:19   ,American Airlines Center   ,
1948 ,"Wed, Jan 18, 2023" ,7:30p      ,Washington Wizards     ,116 ,New York Knicks        ,  105 ,Box Score  ,           ,19164.0 ,2:13   ,Madison Square Garden (IV) ,
1949 ,"Wed, Jan 18, 2023" ,8:00p      ,Charlotte Hornets      ,122 ,Houston Rockets        ,  117 ,Box Score  ,           ,15678.0 ,2:10   ,Toyota Center              ,
1950 ,"Wed, Jan 18, 2023" ,8:00p      ,Cleveland Cavaliers    ,114 ,Memphis Grizzlies      ,  115 ,Box Score  ,           ,16892.0 ,2:06   ,FedEx Forum                ,
1951 ,"Wed, Jan 18, 2023" ,8:00p      ,Miami Heat             ,124 ,New Orleans Pelicans   ,   98 ,Box Score  ,           ,17736.0 ,2:05   ,Smoothie King Center       ,
1952 ,"Wed, Jan 18, 2023" ,8:00p      ,Indiana Pacers         ,106 ,Oklahoma City Thunder  ,  126 ,Box Score  ,           ,14748.0 ,2:08   ,Paycom Center              ,
1953 ,"Wed, Jan 18, 2023" ,9:00p      ,Los Angeles Clippers   ,103 ,Utah Jazz              ,  126 ,Box Score  ,           ,18206.0 ,2:11   ,Vivint Arena               ,
1954 ,"Wed, Jan 18, 2023" ,10:00p     ,Minnesota Timberwolves ,118 ,Denver Nuggets         ,  122 ,Box Score  ,           ,16112.0 ,2:32   ,Ball Arena                 ,
1955 ,"Wed, Jan 18, 2023" ,10:30p     ,Sacramento Kings       ,116 ,Los Angeles Lakers     ,  111 ,Box Score  ,           ,18142.0 ,2:14   ,Crypto.com Arena           ,
1956 ,"Thu, Jan 19, 2023" ,3:00p      ,Chicago Bulls          ,126 ,Detroit Pistons        ,  108 ,Box Score  ,           ,15885.0 ,2:14   ,AccorHotels Arena          ,
1957 ,"Thu, Jan 19, 2023" ,7:30p      ,Golden State Warriors  ,118 ,Boston Celtics         ,  121 ,Box Score  ,OT         ,19156.0 ,2:39   ,TD Garden                  ,
1958 ,"Thu, Jan 19, 2023" ,8:00p      ,Toronto Raptors        ,126 ,Minnesota Timberwolves ,  128 ,Box Score  ,           ,16318.0 ,2:14   ,Target Center              ,
1959 ,"Thu, Jan 19, 2023" ,10:00p     ,Brooklyn Nets          ,112 ,Phoenix Suns           ,  117 ,Box Score  ,           ,17071.0 ,2:38   ,Footprint Center           ,
1960 ,"Thu, Jan 19, 2023" ,10:00p     ,Philadelphia 76ers     ,105 ,Portland Trail Blazers ,   95 ,Box Score  ,           ,18113.0 ,2:11   ,Moda Center                ,
1961 ,"Fri, Jan 20, 2023" ,7:00p      ,New Orleans Pelicans   ,110 ,Orlando Magic          ,  123 ,Box Score  ,           ,19025.0 ,2:15   ,Amway Center               ,
1962 ,"Fri, Jan 20, 2023" ,7:30p      ,New York Knicks        ,124 ,Atlanta Hawks          ,  139 ,Box Score  ,           ,17711.0 ,2:03   ,State Farm Arena           ,
1963 ,"Fri, Jan 20, 2023" ,7:30p      ,Golden State Warriors  ,120 ,Cleveland Cavaliers    ,  114 ,Box Score  ,           ,19432.0 ,2:13   ,Rocket Mortgage Fieldhouse ,
1964 ,"Fri, Jan 20, 2023" ,7:30p      ,Miami Heat             , 90 ,Dallas Mavericks       ,  115 ,Box Score  ,           ,20326.0 ,2:15   ,American Airlines Center   ,
1965 ,"Fri, Jan 20, 2023" ,8:00p      ,Los Angeles Clippers   ,131 ,San Antonio Spurs      ,  126 ,Box Score  ,           ,15190.0 ,2:02   ,AT&T Center                ,
1966 ,"Fri, Jan 20, 2023" ,9:00p      ,Indiana Pacers         ,111 ,Denver Nuggets         ,  134 ,Box Score  ,           ,19609.0 ,2:14   ,Ball Arena                 ,
1967 ,"Fri, Jan 20, 2023" ,9:00p      ,Brooklyn Nets          ,117 ,Utah Jazz              ,  106 ,Box Score  ,           ,18206.0 ,2:10   ,Vivint Arena               ,
1968 ,"Fri, Jan 20, 2023" ,10:00p     ,Memphis Grizzlies      ,121 ,Los Angeles Lakers     ,  122 ,Box Score  ,           ,18997.0 ,2:41   ,Crypto.com Arena           ,
1969 ,"Fri, Jan 20, 2023" ,10:00p     ,Oklahoma City Thunder  ,113 ,Sacramento Kings       ,  118 ,Box Score  ,           ,17932.0 ,2:12   ,Golden 1 Center            ,
1970 ,"Sat, Jan 21, 2023" ,5:00p      ,Boston Celtics         ,106 ,Toronto Raptors        ,  104 ,Box Score  ,           ,19800.0 ,2:04   ,Scotiabank Arena           ,
1971 ,"Sat, Jan 21, 2023" ,7:00p      ,Orlando Magic          ,118 ,Washington Wizards     ,  138 ,Box Score  ,           ,18171.0 ,2:15   ,Capital One Arena          ,
1972 ,"Sat, Jan 21, 2023" ,7:30p      ,Charlotte Hornets      ,122 ,Atlanta Hawks          ,  118 ,Box Score  ,           ,17928.0 ,2:18   ,State Farm Arena           ,
1973 ,"Sat, Jan 21, 2023" ,7:30p      ,Milwaukee Bucks        ,102 ,Cleveland Cavaliers    ,  114 ,Box Score  ,           ,19432.0 ,2:09   ,Rocket Mortgage Fieldhouse ,
1974 ,"Sat, Jan 21, 2023" ,8:00p      ,Houston Rockets        ,104 ,Minnesota Timberwolves ,  113 ,Box Score  ,           ,17136.0 ,2:15   ,Target Center              ,
1975 ,"Sat, Jan 21, 2023" ,9:00p      ,Indiana Pacers         ,107 ,Phoenix Suns           ,  112 ,Box Score  ,           ,17071.0 ,2:31   ,Footprint Center           ,
1976 ,"Sat, Jan 21, 2023" ,10:00p     ,Philadelphia 76ers     ,129 ,Sacramento Kings       ,  127 ,Box Score  ,           ,17861.0 ,2:25   ,Golden 1 Center            ,
1977 ,"Sun, Jan 22, 2023" ,2:30p      ,Los Angeles Clippers   ,112 ,Dallas Mavericks       ,   98 ,Box Score  ,           ,20026.0 ,2:10   ,American Airlines Center   ,
1978 ,"Sun, Jan 22, 2023" ,3:30p      ,New Orleans Pelicans   , 96 ,Miami Heat             ,  100 ,Box Score  ,           ,19600.0 ,2:17   ,Kaseya Center              ,
1979 ,"Sun, Jan 22, 2023" ,6:00p      ,New York Knicks        ,116 ,Toronto Raptors        ,  125 ,Box Score  ,           ,19261.0 ,2:15   ,Scotiabank Arena           ,
1980 ,"Sun, Jan 22, 2023" ,8:00p      ,Oklahoma City Thunder  ,101 ,Denver Nuggets         ,   99 ,Box Score  ,           ,19557.0 ,2:14   ,Ball Arena                 ,
1981 ,"Sun, Jan 22, 2023" ,8:00p      ,Memphis Grizzlies      ,110 ,Phoenix Suns           ,  112 ,Box Score  ,           ,17071.0 ,2:27   ,Footprint Center           ,
1982 ,"Sun, Jan 22, 2023" ,8:30p      ,Brooklyn Nets          ,120 ,Golden State Warriors  ,  116 ,Box Score  ,           ,18064.0 ,2:23   ,Chase Center               ,
1983 ,"Sun, Jan 22, 2023" ,9:00p      ,Los Angeles Lakers     ,121 ,Portland Trail Blazers ,  112 ,Box Score  ,           ,19393.0 ,2:13   ,Moda Center                ,
1984 ,"Mon, Jan 23, 2023" ,7:00p      ,Milwaukee Bucks        ,150 ,Detroit Pistons        ,  130 ,Box Score  ,           ,18011.0 ,2:13   ,Little Caesars Arena       ,
1985 ,"Mon, Jan 23, 2023" ,7:00p      ,Boston Celtics         , 98 ,Orlando Magic          ,  113 ,Box Score  ,           ,19196.0 ,2:02   ,Amway Center               ,
1986 ,"Mon, Jan 23, 2023" ,8:00p      ,Atlanta Hawks          ,100 ,Chicago Bulls          ,  111 ,Box Score  ,           ,20938.0 ,2:05   ,United Center              ,
1987 ,"Mon, Jan 23, 2023" ,8:00p      ,Minnesota Timberwolves ,114 ,Houston Rockets        ,  119 ,Box Score  ,           ,13811.0 ,2:23   ,Toyota Center              ,
1988 ,"Mon, Jan 23, 2023" ,9:00p      ,Charlotte Hornets      ,102 ,Utah Jazz              ,  120 ,Box Score  ,           ,18206.0 ,2:15   ,Vivint Arena               ,
1989 ,"Mon, Jan 23, 2023" ,10:00p     ,San Antonio Spurs      ,127 ,Portland Trail Blazers ,  147 ,Box Score  ,           ,17874.0 ,2:06   ,Moda Center                ,
1990 ,"Mon, Jan 23, 2023" ,10:30p     ,Memphis Grizzlies      ,100 ,Sacramento Kings       ,  133 ,Box Score  ,           ,17821.0 ,2:03   ,Golden 1 Center            ,
1991 ,"Tue, Jan 24, 2023" ,7:00p      ,Chicago Bulls          ,110 ,Indiana Pacers         ,  116 ,Box Score  ,           ,16102.0 ,2:20   ,Gainbridge Fieldhouse      ,
1992 ,"Tue, Jan 24, 2023" ,7:30p      ,Boston Celtics         , 95 ,Miami Heat             ,   98 ,Box Score  ,           ,19705.0 ,2:21   ,Kaseya Center              ,
1993 ,"Tue, Jan 24, 2023" ,7:30p      ,Cleveland Cavaliers    ,103 ,New York Knicks        ,  105 ,Box Score  ,           ,19812.0 ,2:13   ,Madison Square Garden (IV) ,
1994 ,"Tue, Jan 24, 2023" ,8:00p      ,Denver Nuggets         , 99 ,New Orleans Pelicans   ,   98 ,Box Score  ,           ,14699.0 ,2:04   ,Smoothie King Center       ,
1995 ,"Tue, Jan 24, 2023" ,8:30p      ,Washington Wizards     ,127 ,Dallas Mavericks       ,  126 ,Box Score  ,           ,20077.0 ,2:25   ,American Airlines Center   ,
1996 ,"Tue, Jan 24, 2023" ,9:00p      ,Charlotte Hornets      , 97 ,Phoenix Suns           ,  128 ,Box Score  ,           ,17071.0 ,2:03   ,Footprint Center           ,
1997 ,"Tue, Jan 24, 2023" ,10:00p     ,Los Angeles Clippers   ,133 ,Los Angeles Lakers     ,  115 ,Box Score  ,           ,17604.0 ,2:15   ,Crypto.com Arena           ,
1998 ,"Wed, Jan 25, 2023" ,7:00p      ,Indiana Pacers         ,120 ,Orlando Magic          ,  126 ,Box Score  ,           ,18846.0 ,2:19   ,Amway Center               ,
1999 ,"Wed, Jan 25, 2023" ,7:30p      ,Brooklyn Nets          ,133 ,Philadelphia 76ers     ,  137 ,Box Score  ,           ,19772.0 ,2:32   ,Wells Fargo Center         ,
2000 ,"Wed, Jan 25, 2023" ,8:00p      ,Washington Wizards     ,108 ,Houston Rockets        ,  103 ,Box Score  ,           ,15302.0 ,2:15   ,Toyota Center              ,
2001 ,"Wed, Jan 25, 2023" ,8:00p      ,Denver Nuggets         , 99 ,Milwaukee Bucks        ,  107 ,Box Score  ,           ,17352.0 ,2:12   ,Fiserv Forum               ,
2002 ,"Wed, Jan 25, 2023" ,8:00p      ,Minnesota Timberwolves ,111 ,New Orleans Pelicans   ,  102 ,Box Score  ,           ,14887.0 ,2:16   ,Smoothie King Center       ,
2003 ,"Wed, Jan 25, 2023" ,8:00p      ,Atlanta Hawks          ,137 ,Oklahoma City Thunder  ,  132 ,Box Score  ,           ,15079.0 ,2:08   ,Paycom Center              ,
2004 ,"Wed, Jan 25, 2023" ,10:00p     ,Memphis Grizzlies      ,120 ,Golden State Warriors  ,  122 ,Box Score  ,           ,18064.0 ,2:45   ,Chase Center               ,
2005 ,"Wed, Jan 25, 2023" ,10:00p     ,Utah Jazz              ,124 ,Portland Trail Blazers ,  134 ,Box Score  ,           ,18154.0 ,2:04   ,Moda Center                ,
2006 ,"Wed, Jan 25, 2023" ,10:00p     ,Toronto Raptors        ,113 ,Sacramento Kings       ,   95 ,Box Score  ,           ,17767.0 ,1:59   ,Golden 1 Center            ,
2007 ,"Wed, Jan 25, 2023" ,10:30p     ,San Antonio Spurs      ,104 ,Los Angeles Lakers     ,  113 ,Box Score  ,           ,17955.0 ,2:10   ,Crypto.com Arena           ,
2008 ,"Thu, Jan 26, 2023" ,7:30p      ,New York Knicks        ,120 ,Boston Celtics         ,  117 ,Box Score  ,OT         ,19156.0 ,2:25   ,TD Garden                  ,
2009 ,"Thu, Jan 26, 2023" ,7:30p      ,Detroit Pistons        ,130 ,Brooklyn Nets          ,  122 ,Box Score  ,           ,17732.0 ,2:22   ,Barclays Center            ,
2010 ,"Thu, Jan 26, 2023" ,7:30p      ,Chicago Bulls          , 96 ,Charlotte Hornets      ,  111 ,Box Score  ,           ,17697.0 ,2:07   ,Spectrum Center            ,
2011 ,"Thu, Jan 26, 2023" ,8:00p      ,Cleveland Cavaliers    ,113 ,Houston Rockets        ,   95 ,Box Score  ,           ,16327.0 ,2:03   ,Toyota Center              ,
2012 ,"Thu, Jan 26, 2023" ,10:00p     ,Dallas Mavericks       , 99 ,Phoenix Suns           ,   95 ,Box Score  ,           ,17071.0 ,2:20   ,Footprint Center           ,
2013 ,"Thu, Jan 26, 2023" ,10:30p     ,San Antonio Spurs      ,100 ,Los Angeles Clippers   ,  138 ,Box Score  ,           ,16958.0 ,2:06   ,Crypto.com Arena           ,
2014 ,"Fri, Jan 27, 2023" ,7:00p      ,Milwaukee Bucks        ,141 ,Indiana Pacers         ,  131 ,Box Score  ,           ,16090.0 ,2:13   ,Gainbridge Fieldhouse      ,
2015 ,"Fri, Jan 27, 2023" ,7:30p      ,Memphis Grizzlies      ,100 ,Minnesota Timberwolves ,  111 ,Box Score  ,           ,17136.0 ,2:12   ,Target Center              ,
2016 ,"Fri, Jan 27, 2023" ,8:00p      ,Orlando Magic          ,105 ,Miami Heat             ,  110 ,Box Score  ,           ,19788.0 ,2:19   ,Kaseya Center              ,
2017 ,"Fri, Jan 27, 2023" ,8:00p      ,Cleveland Cavaliers    ,100 ,Oklahoma City Thunder  ,  112 ,Box Score  ,           ,16236.0 ,2:04   ,Paycom Center              ,
2018 ,"Fri, Jan 27, 2023" ,10:00p     ,Toronto Raptors        ,117 ,Golden State Warriors  ,  129 ,Box Score  ,           ,18064.0 ,2:09   ,Chase Center               ,
2019 ,"Sat, Jan 28, 2023" ,3:00p      ,Denver Nuggets         ,119 ,Philadelphia 76ers     ,  126 ,Box Score  ,           ,21255.0 ,2:19   ,Wells Fargo Center         ,
2020 ,"Sat, Jan 28, 2023" ,5:30p      ,New York Knicks        ,115 ,Brooklyn Nets          ,  122 ,Box Score  ,           ,18100.0 ,2:13   ,Barclays Center            ,
2021 ,"Sat, Jan 28, 2023" ,7:00p      ,Houston Rockets        ,117 ,Detroit Pistons        ,  114 ,Box Score  ,           ,19411.0 ,2:24   ,Little Caesars Arena       ,
2022 ,"Sat, Jan 28, 2023" ,7:00p      ,Chicago Bulls          ,128 ,Orlando Magic          ,  109 ,Box Score  ,           ,18846.0 ,2:12   ,Amway Center               ,
2023 ,"Sat, Jan 28, 2023" ,7:30p      ,Los Angeles Clippers   ,120 ,Atlanta Hawks          ,  113 ,Box Score  ,           ,18448.0 ,2:11   ,State Farm Arena           ,
2024 ,"Sat, Jan 28, 2023" ,8:00p      ,Sacramento Kings       ,110 ,Minnesota Timberwolves ,  117 ,Box Score  ,           ,17136.0 ,2:18   ,Target Center              ,
2025 ,"Sat, Jan 28, 2023" ,8:00p      ,Washington Wizards     ,113 ,New Orleans Pelicans   ,  103 ,Box Score  ,           ,17692.0 ,2:23   ,Smoothie King Center       ,
2026 ,"Sat, Jan 28, 2023" ,8:00p      ,Phoenix Suns           ,128 ,San Antonio Spurs      ,  118 ,Box Score  ,OT         ,18354.0 ,2:27   ,AT&T Center                ,
2027 ,"Sat, Jan 28, 2023" ,8:30p      ,Los Angeles Lakers     ,121 ,Boston Celtics         ,  125 ,Box Score  ,OT         ,19156.0 ,2:47   ,TD Garden                  ,
2028 ,"Sat, Jan 28, 2023" ,9:00p      ,Dallas Mavericks       ,100 ,Utah Jazz              ,  108 ,Box Score  ,           ,18206.0 ,2:06   ,Vivint Arena               ,
2029 ,"Sat, Jan 28, 2023" ,10:00p     ,Toronto Raptors        ,123 ,Portland Trail Blazers ,  105 ,Box Score  ,           ,19393.0 ,2:07   ,Moda Center                ,
2030 ,"Sun, Jan 29, 2023" ,1:00p      ,Miami Heat             ,117 ,Charlotte Hornets      ,  122 ,Box Score  ,           ,19254.0 ,2:15   ,Spectrum Center            ,
2031 ,"Sun, Jan 29, 2023" ,6:00p      ,Indiana Pacers         ,100 ,Memphis Grizzlies      ,  112 ,Box Score  ,           ,17794.0 ,2:21   ,FedEx Forum                ,
2032 ,"Sun, Jan 29, 2023" ,7:00p      ,Los Angeles Clippers   , 99 ,Cleveland Cavaliers    ,  122 ,Box Score  ,           ,19432.0 ,2:02   ,Rocket Mortgage Fieldhouse ,
2033 ,"Sun, Jan 29, 2023" ,8:00p      ,New Orleans Pelicans   ,110 ,Milwaukee Bucks        ,  135 ,Box Score  ,           ,17341.0 ,2:06   ,Fiserv Forum               ,
2034 ,"Mon, Jan 30, 2023" ,7:00p      ,Orlando Magic          ,119 ,Philadelphia 76ers     ,  109 ,Box Score  ,           ,19812.0 ,2:15   ,Wells Fargo Center         ,
2035 ,"Mon, Jan 30, 2023" ,7:30p      ,Los Angeles Lakers     ,104 ,Brooklyn Nets          ,  121 ,Box Score  ,           ,17924.0 ,2:19   ,Barclays Center            ,
2036 ,"Mon, Jan 30, 2023" ,8:00p      ,Sacramento Kings       ,118 ,Minnesota Timberwolves ,  111 ,Box Score  ,OT         ,15342.0 ,2:23   ,Target Center              ,
2037 ,"Mon, Jan 30, 2023" ,8:00p      ,Golden State Warriors  ,128 ,Oklahoma City Thunder  ,  120 ,Box Score  ,           ,16854.0 ,2:09   ,Paycom Center              ,
2038 ,"Mon, Jan 30, 2023" ,8:00p      ,Washington Wizards     ,127 ,San Antonio Spurs      ,  106 ,Box Score  ,           ,11970.0 ,2:09   ,AT&T Center                ,
2039 ,"Mon, Jan 30, 2023" ,8:30p      ,Detroit Pistons        ,105 ,Dallas Mavericks       ,  111 ,Box Score  ,           ,19777.0 ,2:16   ,American Airlines Center   ,
2040 ,"Mon, Jan 30, 2023" ,9:00p      ,Toronto Raptors        ,106 ,Phoenix Suns           ,  114 ,Box Score  ,           ,17071.0 ,2:09   ,Footprint Center           ,
2041 ,"Mon, Jan 30, 2023" ,10:00p     ,Atlanta Hawks          ,125 ,Portland Trail Blazers ,  129 ,Box Score  ,           ,18262.0 ,2:18   ,Moda Center                ,
2042 ,"Tue, Jan 31, 2023" ,7:00p      ,Miami Heat             ,100 ,Cleveland Cavaliers    ,   97 ,Box Score  ,           ,19432.0 ,2:12   ,Rocket Mortgage Fieldhouse ,
2043 ,"Tue, Jan 31, 2023" ,7:30p      ,Los Angeles Lakers     ,129 ,New York Knicks        ,  123 ,Box Score  ,OT         ,19812.0 ,2:48   ,Madison Square Garden (IV) ,
2044 ,"Tue, Jan 31, 2023" ,8:00p      ,Los Angeles Clippers   ,108 ,Chicago Bulls          ,  103 ,Box Score  ,           ,20068.0 ,2:14   ,United Center              ,
2045 ,"Tue, Jan 31, 2023" ,8:00p      ,Charlotte Hornets      ,115 ,Milwaukee Bucks        ,  124 ,Box Score  ,           ,17341.0 ,2:16   ,Fiserv Forum               ,
2046 ,"Tue, Jan 31, 2023" ,10:00p     ,New Orleans Pelicans   ,113 ,Denver Nuggets         ,  122 ,Box Score  ,           ,18868.0 ,2:23   ,Ball Arena                 ,
2047 ,"Wed, Feb 1, 2023"  ,7:00p      ,Portland Trail Blazers ,122 ,Memphis Grizzlies      ,  112 ,Box Score  ,           ,14589.0 ,2:28   ,FedEx Forum                ,
2048 ,"Wed, Feb 1, 2023"  ,7:00p      ,Orlando Magic          , 94 ,Philadelphia 76ers     ,  105 ,Box Score  ,           ,20885.0 ,2:11   ,Wells Fargo Center         ,
2049 ,"Wed, Feb 1, 2023"  ,7:30p      ,Brooklyn Nets          , 96 ,Boston Celtics         ,  139 ,Box Score  ,           ,19156.0 ,1:58   ,TD Garden                  ,
2050 ,"Wed, Feb 1, 2023"  ,8:00p      ,Oklahoma City Thunder  ,106 ,Houston Rockets        ,  112 ,Box Score  ,           ,15181.0 ,2:13   ,Toyota Center              ,
2051 ,"Wed, Feb 1, 2023"  ,8:00p      ,Golden State Warriors  ,114 ,Minnesota Timberwolves ,  119 ,Box Score  ,OT         ,17136.0 ,2:32   ,Target Center              ,
2052 ,"Wed, Feb 1, 2023"  ,8:00p      ,Sacramento Kings       ,119 ,San Antonio Spurs      ,  109 ,Box Score  ,           ,13207.0 ,2:03   ,AT&T Center                ,
2053 ,"Wed, Feb 1, 2023"  ,9:00p      ,Toronto Raptors        ,128 ,Utah Jazz              ,  131 ,Box Score  ,           ,18206.0 ,2:18   ,Vivint Arena               ,
